s0,s1,s2a,s2b
0.79076,0.18707,0.01302,0.00915
0.55754,0.41457,0.00761,0.02028
0.95728,0.02826,0.01307,0.00138
0.67353,0.30448,0.00710,0.01490
0.26911,0.67237,0.02562,0.03289
0.35762,0.46858,0.15088,0.02292
0.95852,0.02723,0.01292,0.00133
0.67635,0.27578,0.03437,0.01349
0.05293,0.85951,0.04550,0.04205
0.96661,0.02102,0.01134,0.00103
0.81905,0.11880,0.05634,0.00581
0.20516,0.74417,0.01427,0.03641
0.86171,0.12076,0.01162,0.00591
0.20839,0.69024,0.06760,0.03377
0.94947,0.03441,0.01443,0.00168
0.71160,0.20910,0.06907,0.01023
0.20878,0.74813,0.00649,0.03660
0.81233,0.12366,0.05796,0.00605
0.01021,0.93281,0.01134,0.04564
0.95845,0.02729,0.01292,0.00133
0.06014,0.84343,0.05516,0.04126
0.60087,0.36122,0.02023,0.01767
0.95852,0.02723,0.01292,0.00133
0.82389,0.11572,0.05472,0.00566
0.92865,0.05145,0.01739,0.00252
0.26025,0.63546,0.07320,0.03109
0.81865,0.11908,0.05645,0.00583
0.80396,0.12903,0.06070,0.00631
0.26387,0.63376,0.07136,0.03101
0.81730,0.12007,0.05675,0.00587
0.89441,0.07414,0.02781,0.00363
0.55793,0.26402,0.16513,0.01292
0.95780,0.02778,0.01306,0.00136
0.51504,0.45465,0.00807,0.02224
0.95855,0.02721,0.01292,0.00133
0.84150,0.11956,0.03310,0.00585
0.95850,0.02724,0.01292,0.00133
0.96752,0.02019,0.01130,0.00099
0.19440,0.75505,0.01360,0.03694
0.85580,0.12591,0.01212,0.00616
0.57421,0.38590,0.02101,0.01888
0.94498,0.03803,0.01513,0.00186
0.54749,0.39544,0.03772,0.01935
0.04227,0.90323,0.01031,0.04419
0.94269,0.03823,0.01721,0.00187
0.95850,0.02724,0.01292,0.00133
0.06664,0.85782,0.03357,0.04197
0.95862,0.02714,0.01291,0.00133
0.92935,0.05047,0.01771,0.00247
0.96781,0.02007,0.01114,0.00098
0.88482,0.06749,0.04439,0.00330
0.95631,0.02900,0.01327,0.00142
0.92702,0.05286,0.01754,0.00259
0.85631,0.12598,0.01154,0.00616
0.79736,0.18138,0.01239,0.00887
0.85706,0.12526,0.01156,0.00613
0.93696,0.04556,0.01524,0.00223
0.03227,0.90862,0.01466,0.04445
0.88557,0.06679,0.04437,0.00327
0.62493,0.32480,0.03438,0.01589
0.87654,0.10759,0.01061,0.00526
0.62576,0.32438,0.03398,0.01587
0.50040,0.37503,0.10623,0.01835
0.83959,0.10131,0.05414,0.00496
0.93546,0.04583,0.01647,0.00224
0.86471,0.08106,0.05026,0.00397
0.95855,0.02721,0.01292,0.00133
0.96799,0.01990,0.01114,0.00097
0.90376,0.08307,0.00911,0.00406
0.95855,0.02721,0.01292,0.00133
0.24460,0.71162,0.00897,0.03481
0.95666,0.02868,0.01325,0.00140
0.86190,0.12058,0.01163,0.00590
0.76500,0.21037,0.01434,0.01029
0.86169,0.12078,0.01163,0.00591
0.53899,0.40285,0.03844,0.01971
0.85195,0.09218,0.05137,0.00451
0.95853,0.02722,0.01292,0.00133
0.35389,0.60951,0.00679,0.02982
0.58925,0.24440,0.15439,0.01196
0.95780,0.02778,0.01306,0.00136
0.95203,0.03299,0.01336,0.00161
0.95854,0.02721,0.01292,0.00133
0.45190,0.51477,0.00814,0.02518
0.01918,0.91491,0.02115,0.04476
0.95791,0.02764,0.01310,0.00135
0.01015,0.93906,0.00485,0.04594
0.95855,0.02721,0.01292,0.00133
0.97514,0.01456,0.00959,0.00071
0.43871,0.42112,0.11957,0.02060
0.80999,0.12653,0.05730,0.00619
0.47452,0.39905,0.10691,0.01952
0.97479,0.01488,0.00960,0.00073
0.57436,0.36866,0.03895,0.01804
0.86192,0.12056,0.01163,0.00590
0.03205,0.88684,0.03773,0.04339
0.97490,0.01491,0.00946,0.00073
0.95853,0.02722,0.01292,0.00133
0.26821,0.62785,0.07322,0.03072
0.07083,0.82962,0.05896,0.04059
0.18265,0.76564,0.01425,0.03746
0.81801,0.12115,0.05491,0.00593
0.05533,0.85213,0.05085,0.04169
0.00741,0.93859,0.00809,0.04592
0.97565,0.01419,0.00946,0.00069
0.95855,0.02721,0.01292,0.00133
0.17724,0.70624,0.08197,0.03455
0.55428,0.33964,0.08946,0.01662
